trade_id,counterparty_id,legal_entity,product,asset_class,notional,mtm,collateral,margining,maturity_years,add_on_factor,counterparty_type,rating,credit_limit
T0000445,CP0063,JPM_EMEA_UK,Securities Financing,SFT,1786443.7077127208,23167.951569491575,0.0,Unmargined,3.9299479407353077,0.03,Asset Manager,AA,87451586.85023838
T0000446,CP0010,JPM_EMEA_FR,Interest Rate Swap,Interest Rate,9347980.061473127,-348882.27390820056,71857.22288666322,Margined,0.15138595879938244,0.005,Bank,AA,96393794.38310257
T0000447,CP0039,JPM_EMEA_FR,FX Forward,FX,3407291.605669756,54652.42058778864,40754.86790122934,Margined,1.1438893259125729,0.04,Hedge Fund,A,114509299.85729474
T0000448,CP0019,JPM_EMEA_UK,Equity Option,Equity,976618.554072307,22905.48882630332,0.0,Unmargined,2.649837575266362,0.08,CCP,AA,121755579.54253721
T0000449,CP0006,JPM_EMEA_FR,Interest Rate Swap,Interest Rate,6305971.7784061795,-120865.4607227568,149867.49652960355,Margined,4.388864938858545,0.005,CCP,BBB,84218806.50178745
T0000450,CP0022,JPM_EMEA_DE,FX Forward,FX,4969186.6993429335,-250811.02695067358,65504.517240836314,Margined,1.2005733403235825,0.04,Asset Manager,A,83791909.26608771
T0000451,CP0073,JPM_EMEA_DE,Securities Financing,SFT,3185523.7937340513,11182.342474330117,43974.06929566044,Margined,4.045306154914533,0.03,Asset Manager,A,35958531.21349318
T0000452,CP0048,JPM_EMEA_FR,Equity Option,Equity,3852958.4282521424,-134967.44705543527,0.0,Unmargined,4.658862159069741,0.08,CCP,A,125072691.36835924
T0000453,CP0062,JPM_EMEA_CH,Interest Rate Swap,Interest Rate,1948790.4191341875,76453.12985447352,30888.3066295517,Margined,5.357433049440349,0.005,Sovereign,BBB,136148063.1607222
T0000454,CP0041,JPM_EMEA_CH,Securities Financing,SFT,7362686.390962373,-104926.99712929381,111336.73889685152,Margined,4.6403273633871125,0.03,Bank,BBB,34006322.97426655
T0000455,CP0029,JPM_EMEA_UK,FX Forward,FX,3829919.2775431913,231177.90583408513,86582.14813488859,Margined,1.788075253850454,0.04,Corporate,AAA,77058489.83965607
T0000456,CP0039,JPM_EMEA_CH,Securities Financing,SFT,4724412.45501149,-351239.05828363093,0.0,Margined,6.981653426341416,0.03,Hedge Fund,A,114509299.85729474
T0000457,CP0079,JPM_EMEA_FR,Interest Rate Swap,Interest Rate,5716954.797385738,26971.713152443946,0.0,Unmargined,6.223328313103169,0.005,Corporate,A,45536506.54289452
T0000458,CP0023,JPM_EMEA_UK,Equity Option,Equity,1260752.477021747,63073.8609075538,18550.105465727836,Margined,2.645956785570368,0.08,Hedge Fund,A,141917439.14674777
T0000459,CP0025,JPM_EMEA_CH,FX Forward,FX,1635602.6655877237,-50966.44392873312,0.0,Unmargined,0.25286815026112536,0.04,Sovereign,A,81553622.137404
T0000460,CP0068,JPM_EMEA_DE,Interest Rate Swap,Interest Rate,438826.9660033349,-2445.1582248136483,0.0,Unmargined,3.7245221622960893,0.005,Asset Manager,AA,32280666.847996987
T0000461,CP0030,JPM_EMEA_DE,Securities Financing,SFT,7035977.433719545,-99251.25669369573,0.0,Unmargined,6.063068282379729,0.03,Asset Manager,A,22809570.384442955
T0000462,CP0073,JPM_EMEA_CH,Interest Rate Swap,Interest Rate,1190155.9362130829,-28482.654140428687,0.0,Unmargined,5.762505694833884,0.005,Asset Manager,A,35958531.21349318
T0000463,CP0078,JPM_EMEA_FR,Interest Rate Swap,Interest Rate,4567034.420753222,39102.00077225698,27149.161747292026,Margined,6.288021419166772,0.005,Hedge Fund,BBB,133693065.30887038
T0000464,CP0006,JPM_EMEA_UK,FX Forward,FX,5796664.037075282,-262819.3332576697,0.0,Unmargined,6.788137986557198,0.04,CCP,BBB,84218806.50178745
T0000465,CP0054,JPM_EMEA_UK,Equity Option,Equity,7305643.999270603,-28374.444400103715,137730.2589886022,Margined,5.005545580402427,0.08,Asset Manager,A,141685664.10636523
T0000466,CP0008,JPM_EMEA_CH,Commodity Future,Commodity,1199947.0697552247,21670.802073206472,18805.406328726778,Margined,1.1786629167571923,0.15,Sovereign,AA,38788144.55258609
T0000467,CP0071,JPM_EMEA_DE,Securities Financing,SFT,3747664.114055643,-28213.464416296738,41497.91179432519,Margined,0.303071304537563,0.03,Sovereign,A,141785709.5693913
T0000468,CP0010,JPM_EMEA_UK,Interest Rate Swap,Interest Rate,21254630.593369417,-744063.9776021987,0.0,Unmargined,1.1022806108113943,0.005,Bank,AA,96393794.38310257
T0000469,CP0072,JPM_EMEA_UK,FX Forward,FX,22211474.863991994,800867.7980201091,246380.08422423436,Margined,1.4476441338593022,0.04,Hedge Fund,AA,51326174.75073902
T0000470,CP0062,JPM_EMEA_CH,Interest Rate Swap,Interest Rate,10736159.698302196,274405.4376250404,233239.85723122765,Margined,0.4766625801675529,0.005,Sovereign,BBB,136148063.1607222
T0000471,CP0043,JPM_EMEA_FR,Equity Option,Equity,5605719.971575683,-204281.13021140214,0.0,Margined,3.2014894878835753,0.08,Sovereign,BBB,49927818.8163345
T0000472,CP0017,JPM_EMEA_FR,Securities Financing,SFT,1464022.77523777,-66311.10320801729,0.0,Margined,5.497950107198082,0.03,Corporate,A,144612697.7213879
T0000473,CP0022,JPM_EMEA_FR,Equity Option,Equity,8206413.531200076,-273415.98928320076,0.0,Unmargined,0.07954997805833397,0.08,Asset Manager,A,83791909.26608771
T0000474,CP0035,JPM_EMEA_DE,Equity Option,Equity,3415326.624000063,65180.00858044476,40255.94434506994,Margined,5.635202905578808,0.08,CCP,AAA,34114846.34760766
T0000475,CP0068,JPM_EMEA_CH,FX Forward,FX,7006390.326464539,67576.99527344396,0.0,Unmargined,6.480885999314551,0.04,Asset Manager,AA,32280666.847996987
T0000476,CP0072,JPM_EMEA_FR,Securities Financing,SFT,2124318.205167717,58743.54813728523,0.0,Unmargined,1.1063024012603184,0.03,Hedge Fund,AA,51326174.75073902
T0000477,CP0041,JPM_EMEA_FR,FX Forward,FX,3364775.512130124,-38409.77934404133,69686.7604900083,Margined,0.19835580223046373,0.04,Bank,BBB,34006322.97426655
T0000478,CP0019,JPM_EMEA_CH,Interest Rate Swap,Interest Rate,4713551.7985493,-152557.3954922061,67074.55005403492,Margined,3.3815863589556536,0.005,CCP,AA,121755579.54253721
T0000479,CP0046,JPM_EMEA_UK,FX Forward,FX,5117021.096363978,164561.49029379332,84346.2061650453,Margined,6.086284963510585,0.04,CCP,AA,68219896.90211704
T0000480,CP0067,JPM_EMEA_DE,Interest Rate Swap,Interest Rate,6553616.768044032,-126948.1310300907,92909.29071028526,Margined,5.170978380186778,0.005,CCP,A,68575504.7535823
T0000481,CP0044,JPM_EMEA_CH,Interest Rate Swap,Interest Rate,2241397.099538827,14634.489496050015,27067.256453663886,Margined,0.2911586886425477,0.005,Asset Manager,AA,24863632.30290337
T0000482,CP0072,JPM_EMEA_UK,Interest Rate Swap,Interest Rate,1043948.2392925778,-56631.44573906145,1724.1122547657578,Margined,4.729187681739082,0.005,Hedge Fund,AA,51326174.75073902
T0000483,CP0001,JPM_EMEA_DE,FX Forward,FX,20309309.988151822,-405035.97897182195,0.0,Unmargined,5.733327224950201,0.04,Bank,A,95932735.95865563
T0000484,CP0041,JPM_EMEA_UK,Equity Option,Equity,48209135.20355333,1703174.3298583555,57496.73040009616,Margined,1.933795057588207,0.08,Bank,BBB,34006322.97426655
T0000485,CP0004,JPM_EMEA_FR,FX Forward,FX,6257089.070943879,-156862.781701676,67651.40701505647,Margined,4.591222798325095,0.04,Asset Manager,A,74054962.28217925
T0000486,CP0049,JPM_EMEA_CH,FX Forward,FX,1064283.9933941779,30340.21829052271,14749.086246179262,Margined,3.4829452690167804,0.04,Sovereign,AA,61228056.066952996
T0000487,CP0050,JPM_EMEA_DE,Securities Financing,SFT,1846144.1933617375,-150618.94668553866,0.0,Unmargined,1.4791220125057973,0.03,Sovereign,A,143876921.35906684
T0000488,CP0025,JPM_EMEA_FR,Commodity Future,Commodity,6655289.354535069,-130301.96751036504,83728.60060778054,Margined,6.315490325619891,0.15,Sovereign,A,81553622.137404
T0000489,CP0064,JPM_EMEA_CH,FX Forward,FX,15293225.809467437,-91719.78525204635,76439.66219187845,Margined,1.599908135558141,0.04,CCP,BB,61070776.73800309
T0000490,CP0077,JPM_EMEA_CH,Interest Rate Swap,Interest Rate,1189346.1788311221,72536.92779338302,4098.968916819005,Margined,5.89130420022287,0.005,Hedge Fund,BBB,97919762.89770965
T0000491,CP0037,JPM_EMEA_CH,Securities Financing,SFT,3532343.530298586,-144533.60952559486,0.0,Unmargined,4.926503611215834,0.03,CCP,AA,56560391.89907108
T0000492,CP0035,JPM_EMEA_DE,Interest Rate Swap,Interest Rate,4865777.050839175,114271.63223886896,14773.413956854369,Margined,1.5853176294582938,0.005,CCP,AAA,34114846.34760766
T0000493,CP0016,JPM_EMEA_UK,FX Forward,FX,9496020.464836454,351282.60386361077,160039.02477260557,Margined,4.993696481887957,0.04,Sovereign,BBB,22964503.233860675
T0000494,CP0003,JPM_EMEA_FR,Securities Financing,SFT,2836847.120722167,-71636.45399455202,30229.34265178038,Margined,0.23073418245759697,0.03,Corporate,BBB,30977761.748185582
T0000495,CP0033,JPM_EMEA_FR,FX Forward,FX,837343.9757905082,-10946.880991140297,15509.044346272472,Margined,1.6920874774907546,0.04,Bank,BBB,38232381.569819406
T0000496,CP0036,JPM_EMEA_DE,Commodity Future,Commodity,7444622.20886782,36903.04502271849,0.0,Unmargined,2.03356480102731,0.15,Bank,AA,107391212.09517552
T0000497,CP0062,JPM_EMEA_FR,Equity Option,Equity,12318353.76604556,-638730.9573734592,107841.16976665,Margined,6.2298700571666545,0.08,Sovereign,BBB,136148063.1607222
T0000498,CP0069,JPM_EMEA_FR,Equity Option,Equity,3682908.8907481055,-58663.628281027326,99390.88735797758,Margined,6.411943052236843,0.08,Bank,AA,117082649.47537337
T0000499,CP0009,JPM_EMEA_DE,Interest Rate Swap,Interest Rate,5998650.051075893,267923.2345860623,0.0,Margined,1.9333948507311278,0.005,Hedge Fund,BBB,33442385.803931713
T0000500,CP0013,JPM_EMEA_DE,Interest Rate Swap,Interest Rate,2488806.1351273623,45527.52749416204,55440.27201416012,Margined,3.348877053623494,0.005,Sovereign,BBB,95537948.16105135
T0000501,CP0045,JPM_EMEA_DE,FX Forward,FX,1716902.1071405879,-9419.431672377434,0.0,Unmargined,6.872282959255084,0.04,Bank,AAA,92130821.02089284
T0000502,CP0031,JPM_EMEA_DE,Interest Rate Swap,Interest Rate,11164287.208680587,44183.03130172238,202369.89832573547,Margined,4.678543830280001,0.005,Asset Manager,AA,127417950.14526652
T0000503,CP0057,JPM_EMEA_FR,Securities Financing,SFT,5893147.344984078,119817.63193955726,0.0,Unmargined,0.5345011538966924,0.03,Corporate,A,76562617.80039492
T0000504,CP0026,JPM_EMEA_UK,Interest Rate Swap,Interest Rate,6531672.006556435,176579.54092396118,0.0,Unmargined,2.7704524094458094,0.005,Corporate,A,54706836.20194616
T0000505,CP0034,JPM_EMEA_DE,Equity Option,Equity,17964714.153057273,-349853.7387933928,169333.76298930476,Margined,2.9789959734148903,0.08,Corporate,AA,92024698.66007642
T0000506,CP0036,JPM_EMEA_FR,Commodity Future,Commodity,1392989.3185220347,74824.74583152245,8850.657565769594,Margined,2.1794568209006284,0.15,Bank,AA,107391212.09517552
T0000507,CP0049,JPM_EMEA_UK,Commodity Future,Commodity,2303127.7558401944,106110.13274906688,20483.680268306853,Margined,3.6633967666253073,0.15,Sovereign,AA,61228056.066952996
T0000508,CP0006,JPM_EMEA_CH,FX Forward,FX,4684352.550869403,111037.97279192941,34844.322639795355,Margined,5.165344008563358,0.04,CCP,BBB,84218806.50178745
T0000509,CP0071,JPM_EMEA_CH,FX Forward,FX,2275002.4364256007,-67120.751201294,0.0,Unmargined,4.855929694593965,0.04,Sovereign,A,141785709.5693913
T0000510,CP0028,JPM_EMEA_DE,Securities Financing,SFT,8753301.08773909,-312561.446150536,182769.47530650836,Margined,2.4932597773069367,0.03,Sovereign,A,87687412.32129991
T0000511,CP0018,JPM_EMEA_FR,Equity Option,Equity,3316450.6847825167,-37910.78847063695,19276.58166781881,Margined,5.1696461502633495,0.08,Bank,A,82699446.80257703
T0000512,CP0052,JPM_EMEA_DE,Commodity Future,Commodity,1482546.998564073,3153.0489595560925,0.0,Unmargined,3.7618140263378455,0.15,Hedge Fund,BBB,86957426.80012289
T0000513,CP0011,JPM_EMEA_DE,Securities Financing,SFT,4271931.369374631,-264420.6556937953,1921.621036143326,Margined,5.398116854766377,0.03,Corporate,AA,42177085.909795195
T0000514,CP0048,JPM_EMEA_UK,Commodity Future,Commodity,4742825.864099859,82118.51859998664,0.0,Unmargined,0.8415286379285036,0.15,CCP,A,125072691.36835924
T0000515,CP0005,JPM_EMEA_CH,Interest Rate Swap,Interest Rate,10185614.931189807,458975.82002994494,28036.838571187254,Margined,2.863082070392254,0.005,Asset Manager,BBB,25409842.60204602
T0000516,CP0022,JPM_EMEA_CH,Equity Option,Equity,5926508.562197916,119576.76239576809,15148.828049417818,Margined,2.79281569122067,0.08,Asset Manager,A,83791909.26608771
T0000517,CP0059,JPM_EMEA_CH,Interest Rate Swap,Interest Rate,6343563.980110108,-150100.44729825,70576.56896174511,Margined,2.495029554157323,0.005,Sovereign,AA,135918044.6131388
T0000518,CP0030,JPM_EMEA_UK,Equity Option,Equity,5510118.036276511,-153203.9770833523,112713.75197305821,Margined,4.901335447300637,0.08,Asset Manager,A,22809570.384442955
T0000519,CP0073,JPM_EMEA_CH,Securities Financing,SFT,3313721.3733228887,34776.94926057155,0.0,Unmargined,3.922043206408529,0.03,Asset Manager,A,35958531.21349318
T0000520,CP0029,JPM_EMEA_FR,FX Forward,FX,1954384.3747267711,-10486.503504557479,31412.747916823053,Margined,2.731949765607953,0.04,Corporate,AAA,77058489.83965607
T0000521,CP0056,JPM_EMEA_FR,FX Forward,FX,5339503.722432671,82796.6999695627,0.0,Unmargined,3.7773010476253726,0.04,Bank,A,25838380.52100277
T0000522,CP0003,JPM_EMEA_DE,Interest Rate Swap,Interest Rate,2866723.085070546,60373.89923701181,0.0,Unmargined,4.945530816415793,0.005,Corporate,BBB,30977761.748185582
T0000523,CP0079,JPM_EMEA_UK,Securities Financing,SFT,21674077.941146836,828300.2149262032,397266.8861828239,Margined,4.742135758781659,0.03,Corporate,A,45536506.54289452
T0000524,CP0050,JPM_EMEA_DE,Interest Rate Swap,Interest Rate,15309547.538368072,-606630.4109073875,0.0,Unmargined,5.336685131128054,0.005,Sovereign,A,143876921.35906684
T0000525,CP0057,JPM_EMEA_UK,Interest Rate Swap,Interest Rate,7531795.755089391,58421.60277305889,140659.8500400388,Margined,5.96775186345744,0.005,Corporate,A,76562617.80039492
T0000526,CP0027,JPM_EMEA_CH,Interest Rate Swap,Interest Rate,5840178.143581799,-74296.55708556304,127827.34011809778,Margined,5.188773494758007,0.005,Asset Manager,A,63103969.654531784
T0000527,CP0024,JPM_EMEA_CH,Interest Rate Swap,Interest Rate,3663193.5080019953,-12646.173841192765,0.0,Unmargined,1.3019669893049863,0.005,CCP,BBB,94324646.8088898
T0000528,CP0035,JPM_EMEA_CH,FX Forward,FX,1133341.8184263452,34288.47453315988,7303.7488545647475,Margined,5.933723218395685,0.04,CCP,AAA,34114846.34760766
T0000529,CP0021,JPM_EMEA_CH,FX Forward,FX,3222386.1896475437,109752.55809381626,0.0,Unmargined,2.357561449101415,0.04,Corporate,BBB,83265583.00896084
T0000530,CP0002,JPM_EMEA_UK,FX Forward,FX,4426877.111617211,216675.8365719437,1170.0191670411805,Margined,4.678529923094625,0.04,Sovereign,BBB,104480058.20212659
T0000531,CP0054,JPM_EMEA_FR,Interest Rate Swap,Interest Rate,5031664.458137124,74949.95677776924,41484.957167129,Margined,6.937239681560778,0.005,Asset Manager,A,141685664.10636523
T0000532,CP0058,JPM_EMEA_CH,Interest Rate Swap,Interest Rate,6397010.220288538,-24632.248720385673,143367.22080494254,Margined,2.0977623106132173,0.005,Bank,AA,149008823.32725883
T0000533,CP0055,JPM_EMEA_FR,FX Forward,FX,10050521.854697917,-88954.62043277743,36537.62354454269,Margined,1.9279659791853916,0.04,Asset Manager,A,41399016.28566236
T0000534,CP0045,JPM_EMEA_FR,Interest Rate Swap,Interest Rate,2001987.2043259484,-121553.5061102095,45248.05167389334,Margined,1.3160359902838068,0.005,Bank,AAA,92130821.02089284
T0000535,CP0042,JPM_EMEA_DE,Equity Option,Equity,2020244.9246928284,94730.75237113332,17237.627365786433,Margined,6.889341784148093,0.08,Sovereign,A,139081539.86788905
T0000536,CP0079,JPM_EMEA_CH,Interest Rate Swap,Interest Rate,17067072.815255176,-192285.228351831,493448.07500287856,Margined,3.017202075573347,0.005,Corporate,A,45536506.54289452
T0000537,CP0043,JPM_EMEA_FR,FX Forward,FX,8647549.191304022,153116.9399238938,0.0,Unmargined,5.497864951990792,0.04,Sovereign,BBB,49927818.8163345
T0000538,CP0057,JPM_EMEA_FR,FX Forward,FX,2706140.415920962,64311.09792035304,29356.602002436743,Margined,0.3922145515012737,0.04,Corporate,A,76562617.80039492
T0000539,CP0034,JPM_EMEA_UK,FX Forward,FX,3593343.8091905885,-156619.63712270206,16955.320249973272,Margined,1.3039468081759824,0.04,Corporate,AA,92024698.66007642
T0000540,CP0003,JPM_EMEA_CH,Interest Rate Swap,Interest Rate,3609540.2672576513,-116649.95944735483,23456.214134433605,Margined,0.48913179664200346,0.005,Corporate,BBB,30977761.748185582
T0000541,CP0028,JPM_EMEA_FR,Interest Rate Swap,Interest Rate,4128311.4909081217,223530.3020636284,93735.10134238028,Margined,5.71866344699726,0.005,Sovereign,A,87687412.32129991
T0000542,CP0058,JPM_EMEA_CH,Securities Financing,SFT,6417171.558158092,65232.10857531964,101367.52525130898,Margined,0.790546802984221,0.03,Bank,AA,149008823.32725883
T0000543,CP0051,JPM_EMEA_FR,Interest Rate Swap,Interest Rate,50465357.320155896,-1025481.2051324642,1020941.5425900246,Margined,6.46597298779176,0.005,Sovereign,AA,57819318.95821542
T0000544,CP0056,JPM_EMEA_FR,FX Forward,FX,4835821.020679142,-21384.703630869517,7134.217077684269,Margined,4.663114372521855,0.04,Bank,A,25838380.52100277
T0000545,CP0060,JPM_EMEA_CH,FX Forward,FX,7759303.007539424,294995.4448899417,133759.7351785579,Margined,6.371288483979743,0.04,Sovereign,BB,117319042.5294034
T0000546,CP0018,JPM_EMEA_UK,FX Forward,FX,740683.1484464764,24221.084667105762,3131.9442264312684,Margined,2.8915676075630605,0.04,Bank,A,82699446.80257703
T0000547,CP0066,JPM_EMEA_DE,FX Forward,FX,2463035.0960361813,-126385.37919191849,3205.521695003492,Margined,3.703322032243802,0.04,Hedge Fund,BBB,106015964.21180893
T0000548,CP0058,JPM_EMEA_UK,Commodity Future,Commodity,13668711.158847079,781849.3833752524,190133.5369981844,Margined,0.2416273622621094,0.15,Bank,AA,149008823.32725883
T0000549,CP0025,JPM_EMEA_FR,Commodity Future,Commodity,5981131.4304147,202253.04241238176,82708.9196371492,Margined,3.288046078138257,0.15,Sovereign,A,81553622.137404
T0000550,CP0041,JPM_EMEA_DE,Interest Rate Swap,Interest Rate,49646.85550421912,-264.94708352110297,0.0,Unmargined,4.155482719199938,0.005,Bank,BBB,34006322.97426655
T0000551,CP0069,JPM_EMEA_UK,FX Forward,FX,7848461.799112162,-327361.582439876,139235.3799104643,Margined,0.7491010584325328,0.04,Bank,AA,117082649.47537337
T0000552,CP0014,JPM_EMEA_CH,Interest Rate Swap,Interest Rate,27233797.462755375,1004663.0239594717,517129.7948708292,Margined,6.869585131725325,0.005,Sovereign,BBB,65093074.58952882
T0000553,CP0025,JPM_EMEA_UK,FX Forward,FX,543561.0642534385,9063.860368491209,12913.83392125431,Margined,0.08051754970554707,0.04,Sovereign,A,81553622.137404
T0000554,CP0016,JPM_EMEA_UK,Equity Option,Equity,18277705.46913458,-932582.3285760623,45278.555787370016,Margined,1.9087817453983604,0.08,Sovereign,BBB,22964503.233860675
T0000555,CP0025,JPM_EMEA_UK,Interest Rate Swap,Interest Rate,250158.32301466147,-2031.9691749042643,0.0,Unmargined,4.328569987142528,0.005,Sovereign,A,81553622.137404
T0000556,CP0017,JPM_EMEA_FR,FX Forward,FX,10219455.507189978,1118172.485382715,0.0,Unmargined,3.508586205620426,0.04,Corporate,A,144612697.7213879
T0000557,CP0065,JPM_EMEA_DE,Securities Financing,SFT,3965554.6630748627,2290.3517372291317,0.0,Unmargined,1.7124308597253548,0.03,Asset Manager,BBB,120361616.17442845
T0000558,CP0080,JPM_EMEA_FR,Interest Rate Swap,Interest Rate,381487.6297322603,-9906.841117745118,0.0,Margined,6.907938052329466,0.005,Sovereign,A,60342077.47701232
T0000559,CP0078,JPM_EMEA_DE,FX Forward,FX,6249067.098452393,-220575.70780363996,5824.184874189741,Margined,1.3626979543618367,0.04,Hedge Fund,BBB,133693065.30887038
T0000560,CP0029,JPM_EMEA_CH,Equity Option,Equity,12643384.453458281,784186.5057978262,105005.69688545514,Margined,4.00004568495077,0.08,Corporate,AAA,77058489.83965607
T0000561,CP0075,JPM_EMEA_DE,Interest Rate Swap,Interest Rate,5755646.453832697,170779.13649617933,0.0,Unmargined,0.8553943423995225,0.005,Sovereign,AA,39926961.16118422
T0000562,CP0007,JPM_EMEA_CH,Interest Rate Swap,Interest Rate,7178726.489511171,353626.71573081065,87125.61907332939,Margined,0.44017124973468597,0.005,Bank,A,62881957.60326209
T0000563,CP0009,JPM_EMEA_DE,Interest Rate Swap,Interest Rate,2650155.3178255972,23020.534265501108,18716.793661208678,Margined,3.440708744478766,0.005,Hedge Fund,BBB,33442385.803931713
